entryId,cefrLevel,unitNumber,expression,partOfSpeech,koreanMeaning,source
EN-C1-00364,C1,19,aesthetic,adjective,"심미적인, 미학적인",OCTANOVE_1_0
EN-C1-00365,C1,19,aesthetically,adverb,심미적으로,OCTANOVE_1_0
EN-C1-00366,C1,19,scrutinize/scrutinise,verb,면밀히 조사하다,OCTANOVE_1_0
EN-C1-00367,C1,19,scrutiny,noun,"정밀 조사, 검토",OCTANOVE_1_0
EN-C1-00368,C1,19,quip,noun,"재치 있는 말, 경구",OCTANOVE_1_0
EN-C1-00369,C1,19,quip,verb,재치 있게 말하다,OCTANOVE_1_0
EN-C1-00370,C1,19,woo,verb,"구애하다, 지지를 호소하다",OCTANOVE_1_0
EN-C1-00371,C1,19,criteria,noun,"기준, 척도",OCTANOVE_1_0
EN-C1-00372,C1,19,plausible,adjective,그럴듯한,OCTANOVE_1_0
EN-C1-00373,C1,19,plausibility,noun,"그럴듯함, 타당성",OCTANOVE_1_0
EN-C1-00374,C1,19,plausibly,adverb,그럴듯하게,OCTANOVE_1_0
EN-C1-00375,C1,19,instinctive,adjective,본능적인,OCTANOVE_1_0
EN-C1-00376,C1,19,instinctively,adverb,본능적으로,OCTANOVE_1_0
EN-C1-00377,C1,19,stylistic,adjective,"문체상의, 스타일의",OCTANOVE_1_0
EN-C1-00378,C1,19,stylistically,adverb,문체상으로,OCTANOVE_1_0
EN-C1-00379,C1,19,inheritance,noun,"상속, 유전",OCTANOVE_1_0
EN-C1-00380,C1,19,inherent,adjective,"내재하는, 고유의",OCTANOVE_1_0
EN-C1-00381,C1,20,inherently,adverb,내재적으로,OCTANOVE_1_0
EN-C1-00382,C1,20,tune,verb,"조율하다, 맞추다",OCTANOVE_1_0
EN-C1-00383,C1,20,spontaneous,adjective,"자발적인, 즉흥적인",OCTANOVE_1_0
EN-C1-00384,C1,20,spontaneously,adverb,자발적으로,OCTANOVE_1_0
EN-C1-00385,C1,20,honk,verb,경적을 울리다,OCTANOVE_1_0
EN-C1-00386,C1,20,honk,noun,경적 소리,OCTANOVE_1_0
EN-C1-00387,C1,20,goose,noun,거위,OCTANOVE_1_0
EN-C1-00388,C1,20,innovate,verb,혁신하다,OCTANOVE_1_0
EN-C1-00389,C1,20,innovation,noun,혁신,OCTANOVE_1_0
EN-C1-00390,C1,20,innovative,adjective,혁신적인,OCTANOVE_1_0
EN-C1-00391,C1,20,connoisseur,noun,"전문가, 감정가",OCTANOVE_1_0
EN-C1-00392,C1,20,abstraction,noun,"추상, 관념",OCTANOVE_1_0
EN-C1-00393,C1,20,tantrum,noun,"짜증, 떼쓰기",OCTANOVE_1_0
EN-C1-00394,C1,20,institute,verb,"도입하다, 제정하다",OCTANOVE_1_0
EN-C1-00395,C1,20,discard,verb,"버리다, 폐기하다",OCTANOVE_1_0
EN-C1-00396,C1,20,fatality,noun,"죽음, 사망",OCTANOVE_1_0
EN-C1-00397,C1,20,angle,verb,"낚시하다, 비스듬히 움직이다",OCTANOVE_1_0
EN-C1-00398,C1,20,stiffen,verb,뻣뻣해지다,OCTANOVE_1_0
EN-C1-00399,C1,20,wooded,adjective,나무가 우거진,OCTANOVE_1_0
EN-C1-00400,C1,20,hostile,adjective,적대적인,OCTANOVE_1_0
EN-C1-00401,C1,21,hostility,noun,적대감,OCTANOVE_1_0
EN-C1-00402,C1,21,flatter,verb,아첨하다; 치켜세우다,OCTANOVE_1_0
EN-C1-00403,C1,21,flattery,noun,아첨,OCTANOVE_1_0
EN-C1-00404,C1,21,aimless,adjective,목적 없는; 정처 없는,OCTANOVE_1_0
EN-C1-00405,C1,21,aimlessly,adverb,목적 없이; 정처 없이,OCTANOVE_1_0
EN-C1-00406,C1,21,meaningless,adjective,무의미한,OCTANOVE_1_0
EN-C1-00407,C1,21,meaninglessly,adverb,무의미하게,OCTANOVE_1_0
EN-C1-00408,C1,21,candid,adjective,솔직한; 허심탄회한,OCTANOVE_1_0
EN-C1-00409,C1,21,candidly,adverb,솔직하게,OCTANOVE_1_0
EN-C1-00410,C1,21,vitality,noun,활력; 생명력,OCTANOVE_1_0
EN-C1-00411,C1,21,provoke,verb,유발하다; 도발하다,OCTANOVE_1_0
EN-C1-00412,C1,21,provocative,adjective,도발적인; 자극적인,OCTANOVE_1_0
EN-C1-00413,C1,21,provocatively,adverb,도발적으로; 자극적으로,OCTANOVE_1_0
EN-C1-00414,C1,21,clench,verb,꽉 쥐다; 악물다,OCTANOVE_1_0
EN-C1-00415,C1,21,haggle,verb,흥정하다; 실랑이하다,OCTANOVE_1_0
EN-C1-00416,C1,21,scorn,noun,경멸; 멸시,OCTANOVE_1_0
EN-C1-00417,C1,21,scornful,adjective,경멸하는; 멸시하는,OCTANOVE_1_0
EN-C1-00418,C1,21,scornfully,adverb,경멸하여; 멸시하며,OCTANOVE_1_0
EN-C1-00419,C1,21,animatedly,adverb,활기차게,OCTANOVE_1_0
EN-C1-00420,C1,21,obscure,verb,가리다; 모호하게 하다,OCTANOVE_1_0
EN-C1-00421,C1,22,obscure,adjective,모호한; 잘 알려지지 않은,OCTANOVE_1_0
EN-C1-00422,C1,22,obscurely,adverb,모호하게,OCTANOVE_1_0
EN-C1-00423,C1,22,elevate,verb,높이다; 승진시키다,OCTANOVE_1_0
EN-C1-00424,C1,22,elevation,noun,높이; 승진; 고도,OCTANOVE_1_0
EN-C1-00425,C1,22,pose,verb,자세를 취하다; 제기하다,OCTANOVE_1_0
EN-C1-00426,C1,22,tedious,adjective,지루한; 따분한,OCTANOVE_1_0
EN-C1-00427,C1,22,tediously,adverb,지루하게,OCTANOVE_1_0
EN-C1-00428,C1,22,succession,noun,연속; 계승,OCTANOVE_1_0
EN-C1-00429,C1,22,formality,noun,형식; 절차,OCTANOVE_1_0
EN-C1-00430,C1,22,jog,verb,기억을 되살리다; 상기시키다,OCTANOVE_1_0
EN-C1-00431,C1,22,mountaineer,noun,등산가,OCTANOVE_1_0
EN-C1-00432,C1,22,pioneer,verb,개척하다,OCTANOVE_1_0
EN-C1-00433,C1,22,pioneer,noun,개척자,OCTANOVE_1_0
EN-C1-00434,C1,22,quest,noun,탐구; 추구,OCTANOVE_1_0
EN-C1-00435,C1,22,transatlantic,adjective,대서양 횡단의,OCTANOVE_1_0
EN-C1-00436,C1,22,rudiments,noun,기본; 기초,OCTANOVE_1_0
EN-C1-00437,C1,22,rudimentary,adjective,기본적인; 미발달의,OCTANOVE_1_0
EN-C1-00438,C1,22,paddle,verb,노를 젓다; 발로 젓다,OCTANOVE_1_0
EN-C1-00439,C1,22,immense,adjective,엄청난; 거대한,OCTANOVE_1_0
EN-C1-00440,C1,22,immensely,adverb,엄청나게,OCTANOVE_1_0
EN-C1-00441,C1,23,advisory,adjective,자문의; 권고의,OCTANOVE_1_0
EN-C1-00442,C1,23,trying,adjective,힘든; 괴로운,OCTANOVE_1_0
EN-C1-00443,C1,23,adrenaline,noun,아드레날린,OCTANOVE_1_0
EN-C1-00444,C1,23,tinker,verb,만지작거리다; 어설프게 고치다,OCTANOVE_1_0
EN-C1-00445,C1,23,tinker,noun,땜질; 어설픈 수리,OCTANOVE_1_0
EN-C1-00446,C1,23,lavatory,noun,화장실,OCTANOVE_1_0
EN-C1-00447,C1,23,expedition,noun,원정; 탐험,OCTANOVE_1_0
EN-C1-00448,C1,23,pinnacle,noun,정점; 절정,OCTANOVE_1_0
EN-C1-00449,C1,23,insecure,adjective,불안정한; 자신 없는,OCTANOVE_1_0
EN-C1-00450,C1,23,insecurely,adverb,불안정하게,OCTANOVE_1_0
EN-C1-00451,C1,23,reassure,verb,안심시키다,OCTANOVE_1_0
EN-C1-00452,C1,23,reassurance,noun,안심; 위안,OCTANOVE_1_0
EN-C1-00453,C1,23,insensitive,adjective,무신경한; 몰이해한,OCTANOVE_1_0
EN-C1-00454,C1,23,insensitively,adverb,무신경하게,OCTANOVE_1_0
EN-C1-00455,C1,23,profess,verb,공언하다; 자칭하다,OCTANOVE_1_0
EN-C1-00456,C1,23,drawback,noun,결점; 약점,OCTANOVE_1_0
EN-C1-00457,C1,23,resort,verb,의지하다; 호소하다,OCTANOVE_1_0
EN-C1-00458,C1,23,resort,noun,의지할 수단; 방책,OCTANOVE_1_0
EN-C1-00459,C1,23,oversee,verb,감독하다,OCTANOVE_1_0
EN-C1-00460,C1,23,overseer,noun,감독관,OCTANOVE_1_0
EN-C1-00461,C1,24,estimation,noun,평가; 추정,OCTANOVE_1_0
EN-C1-00462,C1,24,commission,verb,의뢰하다; 임명하다,OCTANOVE_1_0
EN-C1-00463,C1,24,commission,noun,의뢰; 위원회; 수수료,OCTANOVE_1_0
EN-C1-00464,C1,24,liaison,noun,연락; 연락 담당자,OCTANOVE_1_0
EN-C1-00465,C1,24,stressfully,adverb,스트레스가 많게,OCTANOVE_1_0
EN-C1-00466,C1,24,loom,verb,어렴풋이 나타나다; 도사리다,OCTANOVE_1_0
EN-C1-00467,C1,24,notwithstanding,preposition,~에도 불구하고,OCTANOVE_1_0
EN-C1-00468,C1,24,structurally,adverb,구조적으로,OCTANOVE_1_0
EN-C1-00469,C1,24,structural,adjective,구조적인,OCTANOVE_1_0
EN-C1-00470,C1,24,chauffer,noun,운전기사,OCTANOVE_1_0
EN-C1-00471,C1,24,chauffer,verb,차로 태워다 주다,OCTANOVE_1_0
EN-C1-00472,C1,24,sedentary,adjective,앉아서 하는; 정주성의,OCTANOVE_1_0
EN-C1-00473,C1,24,rapport,noun,관계; 친밀한 관계,OCTANOVE_1_0
EN-C1-00474,C1,24,landscape,verb,조경하다,OCTANOVE_1_0
EN-C1-00475,C1,24,consultation,noun,상담; 협의,OCTANOVE_1_0
EN-C1-00476,C1,24,consultancy,noun,컨설팅; 자문업,OCTANOVE_1_0
EN-C1-00477,C1,24,bloom,verb,꽃이 피다; 번영하다,OCTANOVE_1_0
EN-C1-00478,C1,24,engineer,verb,설계하다; 공학적으로 처리하다,OCTANOVE_1_0
EN-C1-00479,C1,24,retention,noun,보유; 유지,OCTANOVE_1_0
EN-C1-00480,C1,24,quarry,noun,채석장; 사냥감,OCTANOVE_1_0
EN-C1-00481,C1,25,specification,noun,설명서; 사양,OCTANOVE_1_0
EN-C1-00482,C1,25,contract,verb,계약하여 고용하다; 용역을 맡기다,OCTANOVE_1_0
EN-C1-00483,C1,25,contract,verb,병에 걸리다; 감염되다,OCTANOVE_1_0
EN-C1-00484,C1,25,contractor,noun,계약자; 도급업자,OCTANOVE_1_0
EN-C1-00485,C1,25,query,verb,질문하다; 의문을 제기하다,OCTANOVE_1_0
EN-C1-00486,C1,25,possessor,noun,소유자,OCTANOVE_1_0
EN-C1-00487,C1,25,chill,verb,차갑게 하다; 식히다,OCTANOVE_1_0
EN-C1-00488,C1,25,chill,noun,한기; 냉기,OCTANOVE_1_0
EN-C1-00489,C1,25,chilly,adjective,쌀쌀한; 냉담한,OCTANOVE_1_0
EN-C1-00490,C1,25,frost,verb,성에가 끼다; 서리가 내리다,OCTANOVE_1_0
EN-C1-00491,C1,25,frosty,adjective,서리가 내린; 몹시 추운,OCTANOVE_1_0
EN-C1-00492,C1,25,frostily,adverb,쌀쌀맞게; 냉담하게,OCTANOVE_1_0
EN-C1-00493,C1,25,man,verb,인원을 배치하다; 조종하다,OCTANOVE_1_0
EN-C1-00494,C1,25,unmanned,adjective,무인의,OCTANOVE_1_0
EN-C1-00495,C1,25,impersonal,adjective,비인격적인; 사무적인,OCTANOVE_1_0
EN-C1-00496,C1,25,impersonally,adverb,비인격적으로,OCTANOVE_1_0
EN-C1-00497,C1,25,impersonate,verb,흉내 내다; 가장하다,OCTANOVE_1_0
EN-C1-00498,C1,25,impersonator,noun,흉내쟁이; 성대모사자,OCTANOVE_1_0
EN-C1-00499,C1,25,impersonation,noun,흉내; 가장,OCTANOVE_1_0
EN-C1-00500,C1,25,buzzer,noun,버저; 경보기,OCTANOVE_1_0
EN-C1-00501,C1,26,desert,verb,버리다; 저버리다,OCTANOVE_1_0
EN-C1-00502,C1,26,desertion,noun,저버림; 탈영,OCTANOVE_1_0
EN-C1-00503,C1,26,unoccupied,adjective,비어 있는; 점유되지 않은,OCTANOVE_1_0
EN-C1-00504,C1,26,stuffy,adjective,통풍이 안 되는; 답답한,OCTANOVE_1_0
EN-C1-00505,C1,26,stuffily,adverb,답답하게,OCTANOVE_1_0
EN-C1-00506,C1,26,stuffiness,noun,답답함; 통풍이 안 됨,OCTANOVE_1_0
EN-C1-00507,C1,26,gape,verb,입을 벌리고 바라보다; 놀라서 쳐다보다,OCTANOVE_1_0
EN-C1-00508,C1,26,gape,verb,크게 벌어지다; 입을 벌리다,OCTANOVE_1_0
EN-C1-00509,C1,26,repute,verb,평판이 나다; 간주되다,OCTANOVE_1_0
EN-C1-00510,C1,26,toughness,noun,강인함; 질김,OCTANOVE_1_0
EN-C1-00511,C1,26,recall,noun,기억; 회상; 소환,OCTANOVE_1_0
EN-C1-00512,C1,26,recollection,noun,기억; 회상,OCTANOVE_1_0
EN-C1-00513,C1,26,plumbing,noun,배관; 배관 공사,OCTANOVE_1_0
EN-C1-00514,C1,26,usher,noun,안내원; 문지기,OCTANOVE_1_0
EN-C1-00515,C1,26,glum,adjective,침울한; 뚱한,OCTANOVE_1_0
EN-C1-00516,C1,26,glumly,adverb,침울하게,OCTANOVE_1_0
EN-C1-00517,C1,26,gamely,adverb,용감하게; 굴하지 않고,OCTANOVE_1_0
EN-C1-00518,C1,26,dissect,verb,해부하다; 분석하다,OCTANOVE_1_0
EN-C1-00519,C1,26,dissection,noun,해부; 분석,OCTANOVE_1_0
EN-C1-00520,C1,26,commend,verb,칭찬하다; 추천하다,OCTANOVE_1_0
EN-C1-00521,C1,27,commendation,noun,칭찬; 표창,OCTANOVE_1_0
EN-C1-00522,C1,27,thereby,adverb,그것 때문에; 그렇게 함으로써,OCTANOVE_1_0
EN-C1-00523,C1,27,flick,verb,탁 치다; 휙 움직이다,OCTANOVE_1_0
EN-C1-00524,C1,27,flicker,noun,깜박거림; 흔들림,OCTANOVE_1_0
EN-C1-00525,C1,27,unenviable,adjective,부럽지 않은; 난처한,OCTANOVE_1_0
EN-C1-00526,C1,27,unenviably,adverb,부럽지 않게; 난처하게,OCTANOVE_1_0
EN-C1-00527,C1,27,voice,verb,말로 표현하다; 표명하다,OCTANOVE_1_0
EN-C1-00528,C1,27,tread,noun,발걸음; 타이어 접지면,OCTANOVE_1_0
EN-C1-00529,C1,27,allege,verb,주장하다; 혐의를 제기하다,OCTANOVE_1_0
EN-C1-00530,C1,27,allegation,noun,주장; 혐의,OCTANOVE_1_0
EN-C1-00531,C1,27,bribe,verb,뇌물을 주다,OCTANOVE_1_0
EN-C1-00532,C1,27,bribe,noun,뇌물,OCTANOVE_1_0
EN-C1-00533,C1,27,bribery,noun,뇌물 수수; 매수,OCTANOVE_1_0
EN-C1-00534,C1,27,inclusion,noun,포함; 포함된 것,OCTANOVE_1_0
EN-C1-00535,C1,27,inclusive,adjective,포괄적인; 모두 포함한,OCTANOVE_1_0
EN-C1-00536,C1,27,inclusively,adverb,포괄적으로,OCTANOVE_1_0
EN-C1-00537,C1,27,unconvincing,adjective,설득력 없는; 납득이 안 가는,OCTANOVE_1_0
EN-C1-00538,C1,27,unconvincingly,adverb,설득력 없게,OCTANOVE_1_0
EN-C1-00539,C1,27,recharge,verb,재충전하다,OCTANOVE_1_0
EN-C1-00540,C1,27,facilitation,noun,촉진; 용이하게 함,OCTANOVE_1_0
EN-C1-00541,C1,28,condition,verb,길들이다; 상태를 결정하다,OCTANOVE_1_0
EN-C1-00542,C1,28,conditional,adjective,조건부의; 잠정적인,OCTANOVE_1_0
EN-C1-00543,C1,28,conditionally,adverb,조건부로,OCTANOVE_1_0
EN-C1-00544,C1,28,tone,verb,탄력을 주다; 어조를 조절하다,OCTANOVE_1_0
EN-C1-00545,C1,28,align,verb,나란히 만들다; 조정하다,OCTANOVE_1_0
EN-C1-00546,C1,28,alignment,noun,정렬; 제휴,OCTANOVE_1_0
EN-C1-00547,C1,28,supple,adjective,유연한; 탄력 있는,OCTANOVE_1_0
EN-C1-00548,C1,28,manicure,noun,매니큐어,OCTANOVE_1_0
EN-C1-00549,C1,28,manicure,verb,매니큐어를 하다,OCTANOVE_1_0
EN-C1-00550,C1,28,pedicure,noun,페디큐어,OCTANOVE_1_0
EN-C1-00551,C1,28,facial,adjective,얼굴의; 안면의,OCTANOVE_1_0
EN-C1-00552,C1,28,facial,noun,얼굴 마사지,OCTANOVE_1_0
EN-C1-00553,C1,28,bouquet,noun,꽃다발; 향기,OCTANOVE_1_0
EN-C1-00554,C1,28,refurbish,verb,재단장하다; 새로 꾸미다,OCTANOVE_1_0
EN-C1-00555,C1,28,refurbishment,noun,재단장; 새로 꾸밈,OCTANOVE_1_0
EN-C1-00556,C1,28,grounds,noun,부지; 구내 정원,OCTANOVE_1_0
EN-C1-00557,C1,28,grounds,noun,커피 찌꺼기,OCTANOVE_1_0
EN-C1-00558,C1,28,grounds,noun,근거; 이유,OCTANOVE_1_0
EN-C1-00559,C1,28,ground,verb,근거를 두다; 기반을 두다,OCTANOVE_1_0
EN-C1-00560,C1,28,lethargy,noun,무기력; 혼수상태,OCTANOVE_1_0
EN-C1-00561,C1,29,lethargic,adjective,무기력한; 졸린,OCTANOVE_1_0
EN-C1-00562,C1,29,lethargically,adverb,무기력하게,OCTANOVE_1_0
EN-C1-00563,C1,29,stately,adjective,위엄 있는; 당당한,OCTANOVE_1_0
EN-C1-00564,C1,29,conserve,verb,보존하다; 아껴 쓰다,OCTANOVE_1_0
EN-C1-00565,C1,29,conservatory,noun,온실; 음악 학교,OCTANOVE_1_0
EN-C1-00566,C1,29,disquieting,adjective,불안하게 하는; 걱정스러운,OCTANOVE_1_0
EN-C1-00567,C1,29,fiercely,adverb,맹렬하게; 치열하게,OCTANOVE_1_0
EN-C1-00568,C1,29,grapefruit,noun,자몽,OCTANOVE_1_0
EN-C1-00569,C1,29,exotic,adjective,외국의; 이국적인,OCTANOVE_1_0
EN-C1-00570,C1,29,exotically,adverb,이국적으로,OCTANOVE_1_0
EN-C1-00571,C1,29,flask,noun,플라스크; 휴대용 술병,OCTANOVE_1_0
EN-C1-00572,C1,29,spacious,adjective,널찍한; 공간이 넓은,OCTANOVE_1_0
EN-C1-00573,C1,29,gourmet,adjective,미식가의,OCTANOVE_1_0
EN-C1-00574,C1,29,gourmet,noun,미식가,OCTANOVE_1_0
EN-C1-00575,C1,29,rich,adjective,맛이 진한; 기름진,OCTANOVE_1_0
EN-C1-00576,C1,29,conjure,verb,마술로 나타내다; 상기시키다,OCTANOVE_1_0
EN-C1-00577,C1,29,creamy,adjective,크림 같은; 부드러운,OCTANOVE_1_0
EN-C1-00578,C1,29,sauna,noun,사우나,OCTANOVE_1_0
EN-C1-00579,C1,29,remedial,adjective,교정의; 보충의,OCTANOVE_1_0
EN-C1-00580,C1,29,posture,noun,자세,OCTANOVE_1_0
EN-C1-00581,C1,30,sedate,verb,진정시키다,OCTANOVE_1_0
EN-C1-00582,C1,30,sedately,adverb,차분하게; 침착하게,OCTANOVE_1_0
EN-C1-00583,C1,30,sedate,adjective,차분한; 침착한,OCTANOVE_1_0
EN-C1-00584,C1,30,clutch,verb,꽉 잡다; 움켜쥐다,OCTANOVE_1_0
EN-C1-00585,C1,30,clutch,noun,움켜쥠; 클러치,OCTANOVE_1_0
EN-C1-00586,C1,30,stagger,verb,비틀거리다; 충격을 주다,OCTANOVE_1_0
EN-C1-00587,C1,30,staggering,adjective,충격적인; 믿기 어려운,OCTANOVE_1_0
EN-C1-00588,C1,30,dutiful,adjective,충실한; 의무를 다하는,OCTANOVE_1_0
EN-C1-00589,C1,30,dutifully,adverb,충실하게,OCTANOVE_1_0
EN-C1-00590,C1,30,calorie,noun,칼로리,OCTANOVE_1_0
EN-C1-00591,C1,30,firm,verb,단단하게 하다; 탄탄하게 하다,OCTANOVE_1_0
EN-C1-00592,C1,30,fabulously,adverb,멋지게; 엄청나게,OCTANOVE_1_0
EN-C1-00593,C1,30,premise,noun,전제,OCTANOVE_1_0
EN-C1-00594,C1,30,premises,noun,구내; 건물,OCTANOVE_1_0
EN-C1-00595,C1,30,eclectic,adjective,다방면의; 절충적인,OCTANOVE_1_0
EN-C1-00596,C1,30,eclectic,noun,절충주의자,OCTANOVE_1_0
EN-C1-00597,C1,30,eclectically,adverb,절충적으로,OCTANOVE_1_0
EN-C1-00598,C1,30,revere,verb,숭배하다; 존경하다,OCTANOVE_1_0
EN-C1-00599,C1,30,harbor/harbour,verb,품다; 숨겨 주다,OCTANOVE_1_0
EN-C1-00600,C1,30,recognizable/recognisable,adjective,알아볼 수 있는; 인식 가능한,OCTANOVE_1_0
EN-C1-00601,C1,31,recognizably/recognisably,adverb,알아볼 수 있게,OCTANOVE_1_0
EN-C1-00602,C1,31,batter,verb,세게 때리다; 연달아 두드리다,OCTANOVE_1_0
EN-C1-00603,C1,31,battery,noun,폭행; 구타,OCTANOVE_1_0
EN-C1-00604,C1,31,batter,noun,묽은 반죽; 튀김옷 반죽,OCTANOVE_1_0
EN-C1-00605,C1,31,batter,,타자,OCTANOVE_1_0
EN-C1-00606,C1,31,unreliably,adverb,믿을 수 없게,OCTANOVE_1_0
EN-C1-00607,C1,31,waterfront,noun,부두가; 해안가,OCTANOVE_1_0
EN-C1-00608,C1,31,amply,adverb,충분히; 풍부하게,OCTANOVE_1_0
EN-C1-00609,C1,31,amplification,noun,증폭; 부연 설명,OCTANOVE_1_0
EN-C1-00610,C1,31,battered,adjective,매맞은; 심하게 망가진,OCTANOVE_1_0
EN-C1-00611,C1,31,battered,adjective,튀김옷을 입힌,OCTANOVE_1_0
EN-C1-00612,C1,31,comply,verb,따르다; 준수하다,OCTANOVE_1_0
EN-C1-00613,C1,31,compliance,noun,준수; 순응,OCTANOVE_1_0
EN-C1-00614,C1,31,compliant,adjective,순응하는; 따르는,OCTANOVE_1_0
EN-C1-00615,C1,31,compliantly,adverb,순응하여,OCTANOVE_1_0
EN-C1-00616,C1,31,blankness,noun,멍함; 공백 상태,OCTANOVE_1_0
EN-C1-00617,C1,31,exuberant,adjective,활기 넘치는; 무성한,OCTANOVE_1_0
EN-C1-00618,C1,31,exuberance,noun,활기; 무성함,OCTANOVE_1_0
EN-C1-00619,C1,31,exuberantly,adverb,활기 넘치게,OCTANOVE_1_0
EN-C1-00620,C1,31,linear,adjective,선형의; 직선적인,OCTANOVE_1_0
EN-C1-00621,C1,32,linearly,adverb,선형으로; 직선적으로,OCTANOVE_1_0
EN-C1-00622,C1,32,flourish,noun,과시; 장식,OCTANOVE_1_0
EN-C1-00623,C1,32,flourish,verb,잘 자라다; 번창하다,OCTANOVE_1_0
EN-C1-00624,C1,32,anchor,verb,닻을 내리다; 고정하다,OCTANOVE_1_0
EN-C1-00625,C1,32,anchored,adjective,고정된,OCTANOVE_1_0
EN-C1-00626,C1,32,domination,noun,지배; 우세,OCTANOVE_1_0
EN-C1-00627,C1,32,dominant,adjective,지배적인; 우세한,OCTANOVE_1_0
EN-C1-00628,C1,32,dominantly,adverb,지배적으로,OCTANOVE_1_0
EN-C1-00629,C1,32,interject,verb,끼어들다; 말참견하다,OCTANOVE_1_0
EN-C1-00630,C1,32,interjection,noun,끼어듦; 감탄사,OCTANOVE_1_0
EN-C1-00631,C1,32,gush,verb,분출하다; 쏟아져 나오다,OCTANOVE_1_0
EN-C1-00632,C1,32,gushing,adjective,분출하는; 감정을 쏟아내는,OCTANOVE_1_0
EN-C1-00633,C1,32,gush,noun,분출; 쏟아져 나옴,OCTANOVE_1_0
EN-C1-00634,C1,32,gushingly,adverb,감정을 쏟아내며,OCTANOVE_1_0
EN-C1-00635,C1,32,voracious,adjective,게걸스러운; 열렬한,OCTANOVE_1_0
EN-C1-00636,C1,32,voraciously,adverb,게걸스럽게; 열렬히,OCTANOVE_1_0
EN-C1-00637,C1,32,sketchbook,noun,스케치북,OCTANOVE_1_0
EN-C1-00638,C1,32,sketch,noun,스케치; 약도,OCTANOVE_1_0
EN-C1-00639,C1,32,prop,verb,받치다; 지지하다,OCTANOVE_1_0
EN-C1-00640,C1,32,prop,noun,받침대; 소품,OCTANOVE_1_0
EN-C1-00641,C1,33,imp,noun,장난꾸러기; 작은 악마,OCTANOVE_1_0
EN-C1-00642,C1,33,impish,adjective,장난스러운,OCTANOVE_1_0
EN-C1-00643,C1,33,impishly,adverb,장난스럽게,OCTANOVE_1_0
EN-C1-00644,C1,33,wicked,adjective,사악한; 짓궂은,OCTANOVE_1_0
EN-C1-00645,C1,33,wickedly,adverb,사악하게; 짓궂게,OCTANOVE_1_0
EN-C1-00646,C1,33,macabre,adjective,소름 끼치는; 죽음을 연상시키는,OCTANOVE_1_0
EN-C1-00647,C1,33,gusto,noun,열정; 기백,OCTANOVE_1_0
EN-C1-00648,C1,33,tantamount,adjective,~와 다름없는,OCTANOVE_1_0
EN-C1-00649,C1,33,antics,noun,익살스러운 행동,OCTANOVE_1_0
EN-C1-00650,C1,33,lapse,noun,실수; 시간의 경과,OCTANOVE_1_0
EN-C1-00651,C1,33,lapse,verb,소멸하다; 실수하다,OCTANOVE_1_0
EN-C1-00652,C1,33,relapse,verb,재발하다; 다시 빠지다,OCTANOVE_1_0
EN-C1-00653,C1,33,relapse,noun,재발; 타락,OCTANOVE_1_0
EN-C1-00654,C1,33,impede,verb,지연시키다; 방해하다,OCTANOVE_1_0
EN-C1-00655,C1,33,impediment,noun,방해물; 장애,OCTANOVE_1_0
EN-C1-00656,C1,33,taut,adjective,팽팽한; 긴장된,OCTANOVE_1_0
EN-C1-00657,C1,33,tautly,adverb,팽팽하게,OCTANOVE_1_0
EN-C1-00658,C1,33,jersey,noun,저지; 운동복 상의,OCTANOVE_1_0
EN-C1-00659,C1,33,jersey,adjective,저지 직물의,OCTANOVE_1_0
EN-C1-00660,C1,33,startling,adjective,깜짝 놀라게 하는,OCTANOVE_1_0
EN-C1-00661,C1,34,startlingly,adverb,깜짝 놀랄 정도로,OCTANOVE_1_0
EN-C1-00662,C1,34,slack,verb,느슨해지다; 게으름 피우다,OCTANOVE_1_0
EN-C1-00663,C1,34,slack,noun,느슨함; 여유,OCTANOVE_1_0
EN-C1-00664,C1,34,slack,adjective,느슨한; 태만한,OCTANOVE_1_0
EN-C1-00665,C1,34,slackly,adverb,느슨하게; 태만하게,OCTANOVE_1_0
EN-C1-00666,C1,34,unwavering,adjective,흔들림 없는; 확고한,OCTANOVE_1_0
EN-C1-00667,C1,34,unwaveringly,adverb,흔들림 없이,OCTANOVE_1_0
EN-C1-00668,C1,34,removed,adjective,동떨어진; 거리를 둔,OCTANOVE_1_0
EN-C1-00669,C1,34,buffoon,noun,광대; 바보,OCTANOVE_1_0
EN-C1-00670,C1,34,beguiling,adjective,매혹적인,OCTANOVE_1_0
EN-C1-00671,C1,34,beguilingly,adverb,매혹적으로,OCTANOVE_1_0
EN-C1-00672,C1,34,blithely,adverb,태평하게; 무심코,OCTANOVE_1_0
EN-C1-00673,C1,34,stray,verb,벗어나다; 길을 잃다,OCTANOVE_1_0
EN-C1-00674,C1,34,stray,adjective,길을 잃은; 흩어진,OCTANOVE_1_0
EN-C1-00675,C1,34,stray,noun,길 잃은 동물,OCTANOVE_1_0
EN-C1-00676,C1,34,mythological,adjective,신화의,OCTANOVE_1_0
EN-C1-00677,C1,34,mythology,noun,신화,OCTANOVE_1_0
EN-C1-00678,C1,34,venerate,verb,숭배하다; 존경하다,OCTANOVE_1_0
EN-C1-00679,C1,34,veneration,noun,숭배; 존경,OCTANOVE_1_0
EN-C1-00680,C1,34,ethical,adjective,윤리적인,OCTANOVE_1_0
EN-C1-00681,C1,35,ethically,adverb,윤리적으로,OCTANOVE_1_0
